,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,binge_drinker,heavy_drinker,overall_grade
379,1,0,17,1,1,1,3,1,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,10,10,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,10.0
380,1,1,18,0,1,1,4,4,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,15,14,14,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1.0,0.0,14.25
381,1,1,18,1,1,1,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,6.75
382,1,1,17,0,1,1,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,11,11,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,10.5
383,1,1,19,1,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,2.75
384,1,1,18,1,1,1,4,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,6,5,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,5.25
385,1,0,18,1,1,1,2,2,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,10,9,10,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,9.75
386,1,0,18,1,1,1,4,4,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,6,5,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,5.75
387,1,0,19,1,1,1,2,3,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,0,7,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,3.0
388,1,0,18,0,0,1,3,1,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,7,9,8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,8.0
389,1,0,18,0,1,1,1,1,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5,0,6,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,2.75
390,1,1,20,0,0,0,2,2,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9,9,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,1.0,9.0
391,1,1,17,0,0,1,3,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,14,16,16,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,15.5
392,1,1,21,1,1,1,1,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,10,8,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,8.0
393,1,1,18,1,0,1,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,11,12,10,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.75
394,1,1,19,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,8,9,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,8.75
0,0,0,18,0,1,0,4,4,2,2,0,1,0,0,0,1,1,0,0,4,3,4,1,1,3,4,0,11,11,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,8.25
1,0,0,17,0,1,1,1,1,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,1,3,2,9,11,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,10.5
2,0,0,15,0,0,1,1,1,1,2,0,1,0,0,0,1,1,1,0,4,3,2,2,3,3,6,12,13,12,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,12.25
3,0,0,15,0,1,1,4,2,1,3,0,0,1,0,1,1,1,1,1,3,2,2,1,1,5,0,14,14,14,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,14.0
4,0,0,16,0,1,1,3,3,1,2,0,0,1,0,0,1,1,0,0,4,3,2,1,2,5,0,11,13,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,12.5
5,0,1,16,0,0,1,4,3,1,2,0,0,1,0,1,1,1,1,0,5,4,2,1,2,5,6,12,12,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,12.5
6,0,1,16,0,0,1,2,2,1,2,0,0,0,0,0,1,1,1,0,4,4,4,1,1,3,0,13,12,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.75
7,0,0,17,0,1,0,4,4,2,2,0,1,1,0,0,1,1,0,0,4,1,4,1,1,1,2,10,13,13,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,12.25
8,0,1,15,0,0,0,3,2,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,1,0,15,16,17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,16.25
9,0,1,15,0,1,1,3,4,1,2,0,0,1,0,1,1,1,1,0,5,5,1,1,1,5,0,12,12,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.5
10,0,0,15,0,1,1,4,4,1,2,0,0,1,0,0,1,1,1,0,3,3,3,1,2,2,2,14,14,14,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,14.0
11,0,0,15,0,1,1,2,1,3,3,0,0,1,0,1,1,1,1,0,5,2,2,1,1,4,0,10,12,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,12.0
12,0,1,15,0,0,1,4,4,1,1,0,0,1,0,1,1,1,1,0,4,3,3,1,3,5,0,12,13,12,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,12.25
13,0,1,15,0,1,1,4,3,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,3,0,12,12,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.5
14,0,1,15,0,1,0,2,2,1,3,0,0,1,0,0,1,1,1,1,4,5,2,1,1,3,0,14,14,15,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,14.5
15,0,0,16,0,1,1,4,4,1,1,0,0,1,0,0,1,1,1,0,4,4,4,1,2,2,6,17,17,17,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,17.0
16,0,0,16,0,1,1,4,4,1,3,0,0,1,0,1,1,1,1,0,3,2,3,1,2,2,10,13,13,14,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,13.5
17,0,0,16,0,1,1,3,3,3,2,0,1,1,0,1,1,1,0,0,5,3,2,1,1,4,2,13,14,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.75
18,0,1,17,0,1,1,3,2,1,1,3,0,1,1,1,1,1,1,0,5,5,5,2,4,5,2,8,8,7,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,7.5
19,0,1,16,0,0,1,4,3,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,5,6,12,12,12,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,12.0
20,0,1,15,0,1,1,4,3,1,2,0,0,0,0,0,1,1,1,0,4,4,1,1,1,1,0,12,13,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.25
21,0,1,15,0,1,1,4,4,1,1,0,0,1,1,0,1,1,1,0,5,4,2,1,1,5,0,11,12,12,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,11.75
22,0,1,16,0,0,1,4,2,1,2,0,0,0,0,1,1,1,1,0,4,5,1,1,3,5,0,12,13,14,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,13.25
23,0,1,16,0,0,1,2,2,2,2,0,0,1,0,1,1,1,1,0,5,4,4,2,4,5,2,10,10,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.0,0.0,10.0
24,0,0,15,1,1,1,2,4,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,10,11,10,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,10.25
25,0,0,16,0,1,1,2,2,1,1,0,0,1,0,0,0,1,1,0,1,2,2,1,3,5,6,10,11,12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,11.25
26,0,1,15,0,1,1,2,2,1,1,0,0,1,0,0,1,1,1,0,4,2,2,1,2,5,8,11,12,12,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.75
27,0,1,15,0,1,1,4,2,1,1,0,0,0,0,0,1,1,1,0,2,2,4,2,4,1,0,11,11,11,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.0,0.0,11.0
28,0,1,16,0,0,0,3,4,1,2,0,1,1,1,1,1,1,1,0,5,3,3,1,1,5,2,12,12,13,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.5
29,0,1,16,0,1,1,4,4,1,2,0,0,1,1,1,1,1,1,1,4,4,5,5,5,5,4,12,11,12,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,1.0,11.75
30,0,1,15,0,1,1,4,4,1,2,0,0,1,1,0,0,1,1,0,5,4,2,3,4,5,0,10,11,11,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,10.75
31,0,1,15,0,1,1,4,4,2,2,0,0,1,0,1,1,1,1,0,4,3,1,1,1,5,2,15,15,15,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,15.0
32,0,1,15,1,1,1,4,3,1,2,0,0,1,0,1,1,1,1,1,4,5,2,1,1,5,0,13,14,15,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,14.25
33,0,1,15,0,0,1,3,3,1,2,0,0,0,0,1,0,1,1,0,5,3,2,1,1,2,0,13,12,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.25
34,0,1,16,0,1,1,3,2,1,1,0,0,1,0,0,0,1,1,0,5,4,3,1,1,5,4,12,12,12,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.0
35,0,0,15,0,1,1,2,3,2,1,0,0,1,0,1,1,1,0,0,3,5,1,1,1,5,4,11,11,11,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,11.0
36,0,1,15,0,0,1,4,3,1,3,0,0,1,0,1,1,1,1,0,5,4,3,1,1,4,0,14,14,14,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,14.0
37,0,1,16,1,1,0,4,4,2,3,0,0,1,0,1,1,1,1,1,2,4,3,1,1,5,4,13,13,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,13.0
38,0,0,15,1,1,1,3,4,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,11,12,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,11.75
39,0,0,15,1,1,1,2,2,1,1,0,1,1,0,1,1,1,0,0,4,3,1,1,1,2,8,14,13,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,12.75
40,0,0,16,0,0,1,2,2,2,2,0,0,1,0,1,0,1,1,1,3,3,3,1,2,3,16,11,11,10,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,10.5
41,0,1,15,0,0,1,4,4,1,1,0,0,1,0,0,0,1,1,1,5,4,3,2,4,5,8,10,11,11,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1.0,0.0,10.75
42,0,1,15,0,1,1,4,4,1,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,5,0,14,15,15,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0.0,14.75
43,0,1,15,0,1,1,2,2,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,1,0,9,10,10,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,9.75
44,0,0,16,0,0,1,2,2,2,2,1,1,0,0,1,1,1,1,0,4,3,3,2,2,5,14,10,11,11,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,10.75
45,0,0,15,0,0,0,4,3,1,2,0,1,1,1,1,1,1,1,1,5,2,2,1,1,5,4,10,11,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.75
46,0,0,16,0,0,0,3,3,1,2,0,0,1,0,0,1,1,1,0,2,3,5,1,4,3,6,13,12,13,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,12.75
47,0,1,16,0,1,1,4,3,1,4,0,0,0,0,1,1,1,1,0,4,2,2,1,1,2,2,17,17,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,17.0
48,0,1,15,0,1,1,4,2,1,2,0,0,1,0,0,1,1,0,0,4,3,3,2,2,5,4,11,12,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.25
49,0,0,15,0,1,1,4,4,1,2,0,1,1,0,1,0,1,1,0,4,4,4,1,1,3,2,13,12,12,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,12.25
50,0,0,16,0,0,1,2,2,3,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,4,0,14,13,13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,13.25
51,0,0,15,0,0,1,4,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,16,14,16,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,15.5
52,0,1,15,0,0,0,4,2,2,1,0,0,0,0,0,1,1,0,0,5,5,5,3,4,5,4,10,9,9,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,9.25
53,0,0,15,0,1,1,4,4,1,1,0,1,1,0,0,1,1,1,0,3,3,4,2,3,5,0,13,12,12,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,12.25
54,0,0,15,0,0,0,3,3,1,1,0,0,0,0,0,1,1,1,0,5,3,4,4,4,1,0,13,12,13,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,1.0,12.75
55,0,0,16,0,1,0,2,1,1,2,0,0,0,0,1,1,1,1,1,5,3,4,1,1,2,2,12,13,12,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,12.25
56,0,0,15,0,1,0,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,2,1,1,1,0,15,14,15,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,14.75
57,0,1,15,0,1,1,4,4,1,2,0,0,1,0,1,1,1,0,0,3,2,2,1,1,5,8,15,15,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,15.5
58,0,1,15,0,0,1,1,2,1,2,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,0,14,13,14,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,13.75
59,0,0,16,0,1,1,4,2,1,2,0,0,1,1,0,1,1,1,0,4,2,3,1,1,5,2,16,15,16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,15.75
60,0,0,16,1,1,1,4,4,1,2,0,0,1,0,1,1,1,0,0,2,4,4,2,3,4,0,17,16,16,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,16.25
61,0,0,16,0,1,1,1,1,4,1,0,1,1,0,1,0,1,1,1,5,5,5,5,5,5,0,10,10,16,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,1.0,13.0
62,0,0,16,0,0,1,1,2,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,1,0,13,13,10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,11.5
63,0,0,16,0,1,1,4,3,1,3,0,1,1,0,1,1,1,1,0,3,4,4,2,4,4,0,14,13,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0,0.0,13.25
64,0,0,15,0,0,1,4,3,1,2,0,1,0,0,1,1,1,1,1,4,4,4,2,4,2,0,13,12,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1.0,0.0,12.25
65,0,0,16,0,0,1,4,3,3,2,0,0,1,0,1,1,1,1,0,5,4,3,1,2,1,2,16,15,16,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,15.75
66,0,1,15,0,1,0,4,4,1,4,0,0,1,0,1,0,1,1,1,1,3,3,5,5,3,0,11,12,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,1.0,11.75
67,0,0,16,0,1,1,3,1,1,4,0,1,1,0,0,1,1,1,0,4,3,3,1,2,5,0,10,9,10,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,9.75
68,0,0,15,1,0,1,2,2,2,2,0,1,1,0,0,1,1,1,0,4,1,3,1,3,4,0,11,10,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,10.75
69,0,0,15,1,0,1,3,1,2,4,0,0,1,0,0,0,1,1,0,4,4,2,2,3,3,6,15,15,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,15.0
70,0,1,16,0,1,1,3,1,2,4,0,0,1,0,0,1,1,1,0,4,3,2,1,1,5,2,13,11,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,11.5
71,0,1,15,0,1,1,4,2,1,4,0,0,0,0,0,1,1,1,0,3,3,3,1,1,3,0,11,9,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.0
72,0,0,15,1,1,1,1,1,1,2,0,1,1,0,0,0,1,1,1,3,3,4,2,4,5,2,13,11,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.0,0.0,11.5
73,0,1,16,0,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,5,3,2,2,2,5,0,13,13,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.5
74,0,0,16,0,1,1,3,3,1,2,0,1,1,0,1,1,1,1,0,4,3,3,2,4,5,4,11,11,11,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,11.0
75,0,1,15,0,1,1,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,3,5,0,11,11,11,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.0
76,0,1,15,0,1,1,4,0,2,4,0,0,0,0,1,1,1,1,0,3,4,3,1,1,1,0,12,11,11,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.25
77,0,0,16,0,1,1,2,2,1,4,0,0,0,0,0,1,1,1,1,5,2,3,1,3,3,1,13,13,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.0
78,0,1,17,0,1,1,2,1,2,1,3,1,1,0,1,1,0,1,0,4,5,1,1,1,3,0,9,9,10,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.5
79,0,0,16,0,1,1,3,4,1,2,0,0,1,0,0,1,1,1,0,2,4,3,1,2,3,14,12,11,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.25
80,0,1,15,0,1,1,2,3,1,1,0,1,1,0,1,0,1,1,1,3,2,2,1,3,3,0,11,11,12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,11.5
81,0,1,15,0,1,1,2,3,1,3,0,1,0,0,0,0,1,1,0,5,3,2,1,2,5,2,10,9,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.25
82,0,0,15,0,0,1,3,2,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,1,5,4,12,11,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,11.25
83,0,1,15,0,0,1,2,2,2,2,0,0,0,1,1,1,1,1,0,5,3,3,1,3,4,2,13,12,13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,12.75
84,0,0,15,0,1,1,1,1,1,2,0,0,1,0,1,0,1,1,0,4,3,2,2,3,4,2,13,12,12,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,12.25
85,0,0,15,0,1,1,4,4,2,2,0,0,0,0,0,1,1,1,1,4,4,4,2,3,5,4,12,11,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,11.75
86,0,0,16,0,0,1,2,2,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,2,6,13,11,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.5
87,0,0,15,0,1,1,4,2,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,1,4,15,15,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,15.0
88,0,1,16,0,1,1,2,2,2,2,0,0,0,0,1,0,1,1,0,4,4,2,1,1,3,6,12,10,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,11.0
89,0,1,16,0,0,0,4,4,1,2,0,0,1,0,0,1,1,0,0,4,1,3,3,5,5,6,9,9,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,9.5
90,0,0,16,0,1,1,3,3,1,3,0,0,1,0,0,1,1,1,1,4,3,3,1,3,4,2,9,11,11,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,10.5
91,0,0,15,0,1,1,4,3,1,1,0,0,0,0,1,1,1,1,0,4,5,5,1,3,1,6,14,13,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.25
92,0,0,16,0,0,1,3,1,1,2,0,1,1,0,0,1,1,0,0,3,3,3,2,3,2,0,12,13,12,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,12.25
93,0,0,16,0,1,1,4,2,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,2,13,14,14,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,13.75
94,0,1,15,0,0,1,2,2,1,4,0,0,1,0,1,1,1,1,0,4,3,4,1,1,4,2,11,12,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,11.75
95,0,0,15,1,1,1,1,1,2,4,0,1,1,1,1,1,1,1,0,3,1,2,1,1,1,4,13,13,13,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,13.0
96,0,1,16,1,1,1,4,3,2,1,0,1,1,1,1,0,1,1,0,3,3,3,1,1,4,6,9,11,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,10.5
97,0,0,16,0,1,1,2,1,1,2,0,0,1,0,0,1,1,0,1,4,3,5,1,1,5,0,13,12,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.25
98,0,0,16,0,1,1,4,4,1,1,0,0,0,0,1,0,1,1,0,5,3,4,1,2,1,4,12,13,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,12.75
99,0,0,16,0,1,1,4,3,1,3,0,1,1,0,0,1,1,1,0,5,3,5,1,1,3,2,12,13,13,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,12.75
100,0,1,16,0,1,1,4,4,1,1,0,1,1,0,1,1,1,1,0,4,5,5,5,5,4,12,9,9,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,1.0,8.5
101,0,1,16,0,1,1,4,4,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,1,4,0,16,16,16,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,16.0
102,0,1,15,0,1,1,4,4,1,1,0,0,1,1,1,0,1,1,0,5,3,3,1,1,5,2,12,13,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.25
103,0,0,15,0,1,1,3,2,2,2,0,1,1,0,0,1,1,1,0,4,3,5,1,1,2,16,11,10,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,10.25
104,0,1,15,0,1,0,3,4,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,1,1,0,16,16,16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,16.0
105,0,0,15,0,1,0,3,3,1,4,0,1,0,0,0,1,1,0,0,4,3,3,1,1,4,10,10,10,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,10.0
106,0,0,15,0,1,1,2,2,1,4,0,1,1,0,0,1,1,1,0,5,1,2,1,1,3,4,10,10,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.0
107,0,1,16,0,1,1,3,3,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,4,13,14,14,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,13.75
108,0,1,15,1,1,1,4,4,4,4,0,0,1,0,1,1,1,1,1,1,3,5,3,5,1,8,12,10,11,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,11.0
109,0,0,16,0,0,1,4,4,1,3,0,0,1,0,1,1,1,1,1,5,4,5,1,1,4,2,15,15,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,14.5
110,0,1,15,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,5,5,3,1,1,4,4,13,14,14,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,13.75
